Daily LE,Date,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,BQA,Cloud Cover,NDVI,EVI,SAVI,VARI,NDWI
6933.1,20151213,0.1288528591394424,0.1048431545495987,0.0934334844350814,0.0596087649464607,0.373464435338974,0.1856766045093536,0.0688173547387123,0.0789468064904213,0.002425672719255,299.057861328125,295.1420288085937,2720.0,27.49,0.7247173692245417,0.8304876011035233,0.5045515244085388,0.701770844588636,-0.5997691123563091
6933.1,20151213,0.1285630017518997,0.104607306420803,0.0933801755309104,0.0594970844686031,0.3726019263267517,0.1852365136146545,0.0686849579215049,0.0787916183471679,0.0024202161002904,299.0531311035156,295.1420288085937,2720.0,13.35,0.7246136511208938,0.8282937123553727,0.5038705731341426,0.701949940910063,-0.5992113209556955
4708.78,20151229,0.7269477844238281,0.7267199754714966,0.6773045063018799,0.6874199509620667,0.7308664321899414,0.3316693603992462,0.2073901742696762,0.7047575116157532,0.0202765259891748,266.6099548339844,267.0538330078125,2800.0,89.32,0.0306330806979328,0.2681972135579979,0.033972884556856,-0.0158548175582839,-0.0380365227146552
6523.82,20160215,0.1350140124559402,0.1081855073571205,0.0872220620512962,0.06020512804389,0.178259938955307,0.0882113501429557,0.0410318188369274,0.0704513043165206,0.0087386900559067,289.91815185546875,286.34820556640625,2976.0,54.75,0.49506123641923,0.4053526571392924,0.2397976888557655,0.6884754200715996,-0.3429154389330763
6523.82,20160215,0.134314015507698,0.1074748411774635,0.0852663666009903,0.058639820665121,0.1772425323724746,0.0829037576913833,0.038108792155981,0.0707363486289978,0.0088361334055662,289.91558837890625,286.35125732421875,2976.0,41.96,0.5028045132670449,0.4100947674562123,0.24175612694974,0.7308691221861319,-0.3503735154547334
7814.269999999999,20160318,0.1107606366276741,0.0870279446244239,0.0816462710499763,0.0466169156134128,0.3333728015422821,0.1602380871772766,0.056022722274065,0.0652588382363319,0.0010423911735415,297.7276306152344,294.315673828125,2720.0,13.97,0.7546411731225228,0.7464765280883653,0.4887941535085018,0.8495004201372824,-0.6065420775001783
7814.269999999999,20160318,0.1118484288454055,0.0878634303808212,0.0825035125017166,0.0470644459128379,0.3362550735473633,0.1617763936519622,0.0565850250422954,0.0659098103642463,0.0010523983510211,297.72283935546875,294.315673828125,2720.0,0.01,0.7544375200140335,0.75336268362009,0.4910861040599166,0.8497654393837806,-0.6059614524916419
6523.89,20160403,0.1106770932674408,0.0874134376645088,0.0792511850595474,0.0462277792394161,0.3168550133705139,0.1554571390151977,0.054090492427349,0.0645741149783134,0.0007488251430913,297.808837890625,294.97088623046875,2720.0,1.07,0.7453595698814628,0.7208107988751556,0.4703382510605926,0.8675410204423761,-0.5998488012878676
6523.89,20160403,0.1121641919016838,0.0885932743549346,0.0803990885615348,0.0469648018479347,0.3215963840484619,0.1570551544427871,0.0547796227037906,0.0656040385365486,0.0008092969073913,297.808837890625,294.9737548828125,2720.0,0.0,0.7451451555664539,0.731231117553876,0.4742871083695058,0.8623615024989891,-0.6000000296543861
6540.03,20160419,0.1093629151582717,0.0859874337911605,0.0761588141322135,0.0449308380484581,0.3026071488857269,0.1519796103239059,0.0553834959864616,0.0626639574766159,0.0010140589438378,300.33123779296875,298.3028869628906,2720.0,0.02,0.7414335138163365,0.6947052826386148,0.4560438260166358,0.8896297019531598,-0.5978581944090564
6540.03,20160419,0.1113130375742912,0.0874111428856849,0.0775225237011909,0.0457678996026515,0.3084243834018707,0.1541196405887603,0.0562117584049701,0.0638529658317565,0.0011104810982942,300.33123779296875,298.3084716796875,2720.0,0.18,0.7415646709498341,0.7080084934774438,0.4612365781543157,0.8850407178865594,-0.5982736367389018
4707.09,20160606,0.1452617198228836,0.1164482459425926,0.0938154831528663,0.0626730397343635,0.3121410310268402,0.1748813837766647,0.0642256811261177,0.0812151804566383,0.0014929202152416,293.7518615722656,290.8277893066406,2720.0,37.22,0.6655779778646949,0.7654107033064632,0.4277503065458353,0.7777779225044495,-0.5378052580708846
4707.09,20160606,0.149005502462387,0.1195719391107559,0.0962639823555946,0.0645639449357986,0.3192362487316131,0.1784390658140182,0.066279113292694,0.0836758539080619,0.0014395125908777,293.7469177246094,290.8218994140625,2720.0,27.4,0.6635543910551147,0.7861902679029112,0.4322339578910272,0.7683742122718986,-0.5366357217000433
2962.27,20160724,0.1227427795529365,0.0981241315603256,0.0796090438961982,0.0583488121628761,0.2393236011266708,0.1532021462917328,0.0655621066689491,0.0701178684830665,0.0013141566887497,298.4682312011719,297.176025390625,2720.0,0.0,0.6079662773041716,0.5301050563694674,0.3403178785213349,0.5337244257435668,-0.5007783296031681
2962.27,20160724,0.1256081908941269,0.1004088297486305,0.0814271047711372,0.0596653819084167,0.2448791861534118,0.156636580824852,0.0671683922410011,0.0717718377709388,0.0012853705557063,298.47772216796875,297.1900634765625,2720.0,0.0,0.6081665006331455,0.5448713198305853,0.3453142528036338,0.5349008546520189,-0.5009161206152449
3281.25,20160809,0.144853189587593,0.1197298318147659,0.0962924137711525,0.0737394243478775,0.2427762895822525,0.1620995998382568,0.0701464191079139,0.0865360349416732,0.0014924716670066,294.8641357421875,292.7982788085937,2720.0,9.18,0.534055207355959,0.5368028146274701,0.3105332739171991,0.4483516877409955,-0.4320182734719181
3281.25,20160809,0.1478066444396972,0.122147724032402,0.098208799958229,0.0751157701015472,0.2473124861717224,0.1652603447437286,0.0713656246662139,0.0884527713060379,0.0015226114774122,294.8714904785156,292.8011779785156,2720.0,12.36,0.5340621137256414,0.5505719958441744,0.3140639589350862,0.4512398017714781,-0.4315325631122334
3696.48,20160825,0.1282585859298706,0.104078896343708,0.0859117358922958,0.0639867484569549,0.2560766041278839,0.1717198193073272,0.0761932134628295,0.0764523744583129,0.0013735460815951,300.5040588378906,298.40869140625,2720.0,8.4,0.6001619808066339,0.558787104037635,0.351356736766974,0.478506865506705,-0.49757505833546
3696.48,20160825,0.1302979290485382,0.105802871286869,0.0872867107391357,0.0650041028857231,0.2597530484199524,0.1744680702686309,0.0773569867014885,0.077646717429161,0.0013696112437173,300.522705078125,298.4170227050781,2720.0,3.29,0.5996756183851457,0.5686059885140932,0.3541932529337666,0.4793201577176141,-0.496964204040251
4034.63,20160910,0.1313460618257522,0.1067719459533691,0.0894312486052513,0.0648571401834487,0.2703152000904083,0.1742594242095947,0.0780087932944297,0.0792021825909614,0.0017779039917513,300.7371826171875,298.3502197265625,2720.0,0.06,0.6129922885017518,0.5981879872686964,0.3690101731091612,0.5171706246396539,-0.5028095541762588
4034.63,20160910,0.1330241858959198,0.1081206798553466,0.0904909670352935,0.0656860843300819,0.2724591791629791,0.1766176670789718,0.0791241154074668,0.0801350548863411,0.0017506378935649,300.7301940917969,298.3641357421875,2720.0,0.0,0.6114919153292836,0.6041258697003736,0.3700547575210554,0.5161622054639546,-0.5013586963215598
8205.86,20161028,0.1130397021770477,0.0908139050006866,0.0919339805841445,0.0514355860650539,0.448820561170578,0.184702530503273,0.0728487819433212,0.0736394226551055,0.0048097283579409,295.9681091308594,293.55340576171875,2720.0,19.06,0.7943630024367232,0.9230093294289948,0.5959248181634691,0.7705810040018279,-0.6599788869610851
8205.86,20161028,0.1132847145199775,0.0910461172461509,0.0925213545560836,0.0517432577908039,0.4509370326995849,0.1851087659597396,0.0730790942907333,0.0742020383477211,0.0048880823887884,295.9778137207031,293.5562744140625,2720.0,4.8,0.7941305487019359,0.925301367085495,0.5971900196325952,0.7662391935001436,-0.6595089643448369
5403.96,20161113,0.493030309677124,0.486187219619751,0.468004822731018,0.4689479470252991,0.6169074773788452,0.4194892048835754,0.2765961587429046,0.4618636071681976,0.0029390079434961,283.54022216796875,282.468017578125,2800.0,79.35,0.1362608014181426,0.4716948039994095,0.1399492615247123,-0.0020922723442269,-0.1372485634394121
7926.9,20161129,0.1149406358599662,0.0914073884487152,0.0873743817210197,0.0492602698504924,0.4238643944263458,0.1832579672336578,0.0641956850886344,0.0701122358441352,0.0019057012395933,295.725341796875,291.4449768066406,2720.0,15.61,0.7917662148271817,0.9058293284392986,0.5774246686896498,0.8427242605205459,-0.6581856236357396
7926.9,20161129,0.114882618188858,0.0912953913211822,0.0877108424901962,0.0492986254394054,0.4247028231620788,0.1835201233625412,0.0642785057425499,0.0703191384673118,0.001880778116174,295.7156066894531,291.4684143066406,2720.0,4.2,0.791989557901739,0.9060913251261116,0.5781370216569429,0.8402710915463661,-0.6576561150899634
9251.01,20161231,0.1255094110965728,0.1025958806276321,0.0963696241378784,0.0591494292020797,0.4334801733493805,0.1981872171163559,0.073044054210186,0.0830701515078544,0.0021288255229592,292.44354248046875,288.2927551269531,2720.0,80.57,0.7598624650417715,0.9184609282426576,0.565665294262511,0.7032872941710445,-0.6362379504723854
9251.01,20161231,0.1252045333385467,0.1023424863815307,0.0960616990923881,0.0589251518249511,0.4323461949825287,0.1976733356714248,0.072857066988945,0.0827464461326599,0.0021468808408826,292.47857666015625,288.28375244140625,2720.0,60.26,0.7601115871793644,0.916749994066334,0.565063810772241,0.7054230323585119,-0.6364108100218174
567.614657,20130413,0.758747398853302,0.756775438785553,0.70601886510849,0.7241094708442688,0.6958733201026917,0.0842512771487236,0.0824222117662429,0.7144497036933899,0.0258641093969345,259.0472412109375,258.29071044921875,7104.0,22.54,-0.0198848541838644,-0.1935497630575734,-0.0220596904889319,-0.0268664556310456,0.0072370365658825
4194.877015,20130616,0.1250671446323394,0.1090770363807678,0.0961764678359031,0.0959877893328666,0.2679639458656311,0.1994282007217407,0.1149730905890464,0.0937944576144218,0.0018395647639408,291.6022644042969,289.2716979980469,2720.0,5.24,0.4725246231865589,0.4191216425108829,0.2985863958475387,0.0022708486485294,-0.4717616379997102
1171.732065,20130727,0.8001501560211182,0.7998515367507935,0.7557111978530884,0.7873111367225647,0.8528001308441162,0.4860169291496277,0.3937301933765411,0.7626034617424011,0.0156506709754467,264.9383850097656,264.41796875,2800.0,63.74,0.0399296044217249,0.283364541379951,0.0459011139612471,-0.0425204259397223,-0.0603594959257538
-3.173244,20140126,0.6900590062141418,0.6745346188545227,0.5641703605651855,0.6298667192459106,0.7098879218101501,0.104860171675682,0.1136808395385742,0.5795536041259766,0.0156655050814151,240.5865020751953,242.12744140625,3744.0,7.35,0.0597282518097215,0.465154528331736,0.0652433760283699,-0.1264601491199034,-0.114372759284835
0.4902700000000008,20141126,0.5617062449455261,0.5327174663543701,0.4459816813468933,0.4614372551441192,0.4931173324584961,0.1297960430383682,0.1304111927747726,0.4490574300289154,0.0144559433683753,248.506088256836,249.21902465820312,3744.0,1.7,0.0331883348797705,0.2973428188517798,0.0326698745970665,-0.0412476999131862,-0.0501924189235393
-0.7482590000000001,20141228,0.6527557373046875,0.6250506043434143,0.5070229172706604,0.5531669855117798,0.6247698068618774,0.1913152635097503,0.1945912092924118,0.5169443488121033,0.022089222446084,246.5329742431641,246.9096221923828,7872.0,17.65,0.0607866413662239,0.6995409090999086,0.0640097007904626,-0.1060443596031245,-0.1040357364741535
4761.318681,20130616,0.1151853501796722,0.0965538099408149,0.0763892978429794,0.0731818452477455,0.1638160198926925,0.1444061994552612,0.0956576094031333,0.074809156358242,0.0015565541107207,289.60028076171875,287.39996337890625,2720.0,5.24,0.3824261226624968,0.257848682565208,0.1844662900638314,0.0604981881333909,-0.3639666385151377
10.502194,20141126,0.5344859957695007,0.5031135082244873,0.4147629737854004,0.4255280494689941,0.4461354911327362,0.1116492003202438,0.1138022169470787,0.4143784940242767,0.0112264202907681,249.0487060546875,249.6081085205078,3744.0,1.7,0.0236415092565604,0.2280063711246029,0.0225355282696023,-0.0319270271703583,-0.0364415998236436
-19.474279,20141228,0.6132571697235107,0.5832120776176453,0.46125328540802,0.4971950948238373,0.5570045113563538,0.1977735608816146,0.199645534157753,0.4770714044570923,0.0270499400794506,246.38250732421875,246.65711975097656,7872.0,17.65,0.0567344326272622,0.9002859567357651,0.0577236826222522,-0.095784467455351,-0.0940343656121208
1703.13933,20180628,0.1757616698741912,0.16005539894104,0.1370643973350525,0.1358116120100021,0.3163292407989502,0.23700912296772,0.1296404600143432,0.145880326628685,0.00269117183052,285.5057678222656,283.4974670410156,2800.0,26.14,0.3992508698726766,0.4848540078033654,0.2843869605894891,0.0111042239584069,-0.3953845585519996
2542.084472,20180730,0.1236364915966987,0.0994573831558227,0.072439432144165,0.0581228509545326,0.1588038802146911,0.0745685622096061,0.0328914150595665,0.0728554651141166,0.0013215253129601,295.2113647460937,292.4670715332031,2976.0,29.49,0.464124585833627,0.3304872189203449,0.2106512943713778,0.4602677139590627,-0.3734786843759657
586.016954,20180815,0.4428668618202209,0.4249176979064941,0.402009904384613,0.3936422169208526,0.4295663833618164,0.3331573605537414,0.2370324283838272,0.3914470076560974,0.0089616701006889,284.4980163574219,282.5877380371094,2800.0,89.65,0.0436392020547748,0.1485606727843882,0.0407239264088324,0.0225705705638112,-0.0331376439940121
1405.339811,20180916,0.1284157037734985,0.1100838258862495,0.0944986417889595,0.095763973891735,0.329603374004364,0.2106930911540985,0.1041583716869354,0.09989944845438,0.0010801546741276,290.3498840332031,288.9193115234375,2976.0,9.52,0.5497351906986215,0.5420183399439746,0.3790484945966851,-0.0157813819093492,-0.5543589123848387
337.300781,20180925,0.2366650998592376,0.215607613325119,0.1851801872253418,0.1759095788002014,0.3340063691139221,0.1863721162080764,0.1215110421180725,0.1820348054170608,0.0478097908198833,268.7620849609375,267.5310974121094,6896.0,58.08,0.3100448043651819,0.5117018719603628,0.2348167547610073,0.0637233382450035,-0.2866526108417365
479.760969,20181002,0.132531002163887,0.1108415499329567,0.0862648636102676,0.086933858692646,0.2608720064163208,0.160593494772911,0.0832015797495842,0.0930604264140129,0.0047885733656585,281.9459228515625,281.2799987792969,2720.0,11.14,0.5001012494978494,0.457172035860333,0.307744063025535,-0.0107284383969389,-0.5029922139721988
83.546646,20190223,0.5180708169937134,0.4940929114818573,0.4180250465869903,0.4302968680858612,0.4363892674446106,0.0455623716115951,0.0500881485641002,0.4269460439682007,0.0142735932022333,254.23252868652344,254.74172973632807,2976.0,30.83,0.0070295336558261,0.0487433064894285,0.0066866845287612,-0.0346437513256194,-0.0214933441025439
13.102928,20190304,0.5775594711303711,0.5769725441932678,0.5259504318237305,0.5520875453948975,0.6075310707092285,0.1870680749416351,0.1759950220584869,0.5352627635002136,0.0739507675170898,251.801498413086,250.60557556152344,6896.0,99.9,0.0478118620590966,0.2338354214805869,0.0501110840553976,-0.0521630746175303,-0.0719735070252069
112.354154,20190320,0.6232358813285828,0.6160695552825928,0.554459273815155,0.5795413255691528,0.6269185543060303,0.1710622310638427,0.1679103821516037,0.5626540780067444,0.0896782726049423,246.6372985839844,246.76092529296875,6896.0,60.81,0.0392696263897138,0.24489679468646,0.0416451883477707,-0.048427395962525,-0.0613345525589484
158.136653,20190327,0.765724778175354,0.782697856426239,0.7480964064598083,0.7894684076309204,0.73146653175354,0.04689447209239,0.0485793054103851,0.7662239670753479,0.0070513258688151,261.9072265625,261.8330993652344,3744.0,4.85,-0.0381356719314071,-0.2424653018551108,-0.0430507742335188,-0.0548070103626133,0.0112397210532657
746.555531,20190405,0.7990816235542297,0.8193163275718689,0.768220067024231,0.8229556679725647,0.8450536727905273,0.088741548359394,0.0937783941626548,0.7911624312400818,0.0183422453701496,267.0503845214844,266.4796447753906,3744.0,0.38,0.0132481301380801,0.0866024355283792,0.015289144102708,-0.0709139519733812,-0.0476258950171213
812.806899,20190412,0.8005405068397522,0.8153534531593323,0.7775567173957825,0.8181882500648499,0.7401213049888611,0.0175921525806188,0.0169529430568218,0.7982337474822998,0.0026402077637612,272.68212890625,272.09100341796875,3744.0,5.5,-0.0500971997654843,-0.3654135869486674,-0.0568915483710745,-0.0520655746820179,0.0246662413600094
2.745715999999999,20190507,0.7814310193061829,0.7749384641647339,0.7142093181610107,0.7364519834518433,0.7634097933769226,0.1360480934381485,0.1525881439447403,0.7208006381988525,0.1044491901993751,242.1190643310547,242.4608612060547,6896.0,66.16,0.0179735295222187,0.1821064086999349,0.0202197548631288,-0.0329168470534936,-0.0332971297080091
2551.86187,20190523,0.1584254950284958,0.1459748893976211,0.122115209698677,0.1229199990630149,0.2397330552339553,0.1868062019348144,0.1108954697847366,0.1223519071936607,0.0132080372422933,281.7386474609375,279.47998046875,2720.0,56.04,0.3221069139963293,0.3309371560922311,0.2031170971732175,-0.0081242355112961,-0.3250474216234696
821.017404,20190530,0.2539952397346496,0.2329108715057373,0.1945097148418426,0.1932928562164306,0.2631216645240783,0.1484329998493194,0.1178243979811668,0.1998685598373413,0.0351484082639217,263.6783447265625,261.8407287597656,6896.0,100.0,0.1529942741399946,0.2582245793603722,0.1095165434966143,0.0078561900277894,-0.1499284200687946
1039.448978,20190717,0.8264577984809875,0.8232309222221375,0.7834407687187195,0.8085439205169678,0.8681223392486572,0.5654848217964172,0.4021009504795074,0.7902029752731323,0.0028472314588725,279.3309631347656,279.1269836425781,2800.0,85.91,0.0355338567736298,0.2732183230229105,0.0410571109358569,-0.0326543463920428,-0.0512735905285252
2128.813431,20190818,0.1241441592574119,0.1040973365306854,0.0897147804498672,0.0822494179010391,0.276766300201416,0.1802126318216323,0.0864258408546447,0.0917768850922584,0.001148511073552,297.1912841796875,294.2066345214844,2720.0,13.11,0.5418060338095451,0.4914361745229426,0.3396623802124249,0.1100001141735983,-0.5103988435614044
2009.616767,20190827,0.2371632754802703,0.2174813449382782,0.1883803755044937,0.1755857616662979,0.3133865594863891,0.1544338017702102,0.1044258847832679,0.183616429567337,0.0400172136723995,273.93377685546875,270.1387023925781,6896.0,82.98,0.2818171742221405,0.4682062904768249,0.2090060483080237,0.0873443150186339,-0.2491319679806458
1688.089076,20190903,0.1215312033891677,0.0974059700965881,0.0684160962700843,0.0530868172645568,0.126565545797348,0.052917119115591,0.0240120943635702,0.065389834344387,0.0022343357559293,290.3626403808594,288.3738708496094,2976.0,36.91,0.4090050766962175,0.2570834257867437,0.1621683360337963,0.6361503501444081,-0.298230381643587
722.140845,20190912,0.46683070063591,0.4626104533672333,0.4245085418224334,0.447255939245224,0.543992280960083,0.4222936630249023,0.3337882757186889,0.442018061876297,0.007841863669455,270.7988586425781,270.6791381835937,2800.0,72.58,0.0975904316830178,0.3190725096137076,0.0973040642102569,-0.055596171326085,-0.1233697858865737
1000.479408,20190919,0.1245905235409736,0.1039723306894302,0.0831967517733573,0.0821894481778144,0.2580264210700989,0.1665509045124054,0.0833856239914894,0.0878555178642273,0.0018886828329414,291.1020202636719,289.6944580078125,2720.0,0.06,0.5168394210446221,0.4525486139579703,0.3139139225905327,0.0164018910980816,-0.512361654221381
304.996409,20190928,0.3655222058296203,0.348043829202652,0.3139338195323944,0.3124772906303406,0.3812392354011535,0.1897558569908142,0.1777987331151962,0.3123418092727661,0.1685853004455566,247.65582275390625,245.2131500244141,6896.0,82.11,0.0991210994556748,0.2661996188630376,0.0864048665717293,0.0052323997886184,-0.0968182172641788
1062.446397,20191005,0.3333223462104797,0.3173982799053192,0.2902804017066955,0.3009686768054962,0.3905912637710571,0.3608374297618866,0.3538322746753692,0.2958050966262817,0.0075106690637767,267.17950439453125,265.7040710449219,2800.0,64.35,0.1295948213698476,0.2746071967469909,0.1128217522849027,-0.0390295560691216,-0.1473271207342365
1128.098139,20130528,0.3880757093429565,0.3687978982925415,0.3540414869785309,0.3504873514175415,0.4583036601543426,0.3673357367515564,0.3186350762844085,0.3395324945449829,0.0246315114200115,264.560302734375,261.323974609375,6896.0,93.4,0.1333055229276847,0.3389411685565983,0.1235678283815285,0.010586261605479,-0.128347136120403
2705.754001,20130731,0.7449797987937927,0.7403932809829712,0.6960960626602173,0.7151674628257751,0.7866561412811279,0.3257589936256408,0.2671874165534973,0.7052222490310669,0.1151540800929069,243.3219451904297,245.7124938964844,6896.0,79.66,0.047601248415499,0.3406095741375716,0.0535676657338998,-0.0284278522140833,-0.061075666170106
